filename,width,height,class,xmin,ymin,xmax,ymax
D16_2e241f91-60a5-11ec-8402-0a7404972c70_jpg.rf.3b2e09932cd5a8a8d180c350dcee80f7.jpg,640,640,Entropion,10,0,640,638
D3_0e6014f6-60a5-11ec-8402-0a7404972c70_jpg.rf.3b2f5822ef3de61977c5d76228194310.jpg,640,640,Entropion,2,22,640,640
D18_0e41549d-60a5-11ec-8402-0a7404972c70_jpg.rf.3b7fa3dbba1c7e4d7e92fa6c6050c8d7.jpg,640,640,Entropion,20,11,613,604
D5_29da695c-60a5-11ec-8402-0a7404972c70_jpg.rf.3b61e122eeedfa20093a0256ec67581c.jpg,640,640,Entropion,0,5,638,640
D10_29f5997c-60a5-11ec-8402-0a7404972c70_jpg.rf.3b2f8cde64631e9a082cc0111cb003e8.jpg,640,640,Entropion,31,97,639,619
D4_0e5f40ab-60a5-11ec-8402-0a7404972c70_jpg.rf.3bca1c7ea4a1a2c50bf16e42d4dca430.jpg,640,640,Entropion,0,16,639,612
D33_0e47b73d-60a5-11ec-8402-0a7404972c70_jpg.rf.3bb61b9f73cf6c43ecc5982b3245c662.jpg,640,640,Entropion,0,0,640,640
D23_0e518c3c-60a5-11ec-8402-0a7404972c70_jpg.rf.3c0686ec5fc68fd23e497bef5151e2d3.jpg,640,640,Entropion,4,67,640,609
D12_333d4bca-60a5-11ec-8402-0a7404972c70_jpg.rf.3c7bcd6dfd7cb7c292df8efd5694a55e.jpg,640,640,Entropion,87,60,576,571
D17_0e62ee20-60a5-11ec-8402-0a7404972c70_jpg.rf.3c8045f3d137e35b7778ad54babda52d.jpg,640,640,Entropion,58,71,626,640
D24_0e4cc838-60a5-11ec-8402-0a7404972c70_jpg.rf.3c88c5b015577386d651f6d46623ad1c.jpg,640,640,Entropion,0,0,640,640
D6_0c0e28d3-60a5-11ec-8402-0a7404972c70_png.rf.3c9c6f942e99881f8bf75937524c7002.jpg,640,640,Entropion,93,167,551,519
D18_0e59ddd9-60a5-11ec-8402-0a7404972c70_jpg.rf.3cb8a3aee81bc4abe1ea6aa3d545ba6c.jpg,640,640,Entropion,0,0,640,640
D5_03cdd596-60a5-11ec-8402-0a7404972c70_png.rf.3cbb7b92566b26c4b983f9b453afdde9.jpg,640,640,Entropion,63,33,628,583
D4_36a66d8b-60a5-11ec-8402-0a7404972c70_jpg.rf.3d3752326a8753d03f357dfd35a2a23e.jpg,640,640,Entropion,29,28,639,640
D23_0e7a318f-60a5-11ec-8402-0a7404972c70_jpg.rf.3d6f8a8034cd1fca2e0f884f097ce85b.jpg,640,640,Entropion,0,0,640,640
D14_0e474b19-60a5-11ec-8402-0a7404972c70_jpg.rf.3d5b822b7b629a2f95bcd7f7d2cc7978.jpg,640,640,Entropion,20,0,560,634
D18_31ca5ea5-60a5-11ec-8402-0a7404972c70_jpg.rf.3d9b518f1959b4423fc271130927902e.jpg,640,640,Entropion,0,0,640,640
D4_0e5f40ab-60a5-11ec-8402-0a7404972c70_jpg.rf.3da2ca76854891a587e23ae09505b553.jpg,640,640,Entropion,0,16,634,634
D3_0e604b26-60a5-11ec-8402-0a7404972c70_jpg.rf.3dee01580379c5d31680f9142739fc4d.jpg,640,640,Entropion,0,0,640,640
D28_0e566090-60a5-11ec-8402-0a7404972c70_jpg.rf.3dec50f4111f73baad3334b449cdbd37.jpg,640,640,Entropion,0,0,640,640
D26_0e60e5df-60a5-11ec-8402-0a7404972c70_jpg.rf.3e38fc3185cb0fb5153df704cffbe87b.jpg,640,640,Entropion,0,45,617,584
D21_0e5ea30e-60a5-11ec-8402-0a7404972c70_jpg.rf.3e426ce1b36aad0cf078c82e1e856e5a.jpg,640,640,Entropion,0,11,637,608
D17_0e6a94a4-60a5-11ec-8402-0a7404972c70_jpg.rf.3e8f2747c516d6128a69c0d6c0504364.jpg,640,640,Entropion,3,0,640,611
D15_0368e9b5-60a5-11ec-8402-0a7404972c70_jpg.rf.3f1e86d1fec373cd669af16153c78c2d.jpg,640,640,Entropion,11,57,640,640
D20_0e5995da-60a5-11ec-8402-0a7404972c70_jpg.rf.3f75e1840dfc51751e2cfd6062e4119a.jpg,640,640,Entropion,0,0,640,640
D0_36a68ffe-60a5-11ec-8402-0a7404972c70_jpg.rf.3f91f00c998d2bc6f233fafae7be5f93.jpg,640,640,Entropion,0,0,580,631
D11_0e46f696-60a5-11ec-8402-0a7404972c70_jpg.rf.3f86ec72f681d87496d0654920b84a03.jpg,640,640,Entropion,45,0,640,639
D23_0e55f0ff-60a5-11ec-8402-0a7404972c70_jpg.rf.3fcd733e60fcd55dd56c0967c8ffa43c.jpg,640,640,Entropion,0,0,640,640
D17_0e6a94a4-60a5-11ec-8402-0a7404972c70_jpg.rf.4015e8236e644fe3e4997c1740e69dc8.jpg,640,640,Entropion,2,41,640,640
D32_0369e501-60a5-11ec-8402-0a7404972c70_jpg.rf.40377829ac38e200608c76fbb6fad407.jpg,640,640,Entropion,0,7,628,585
D6_245b4fcb-60a5-11ec-8402-0a7404972c70_jpg.rf.401227e87ad071f5e4f742ff091cff8c.jpg,640,640,Entropion,0,19,639,629
D12_333d4bca-60a5-11ec-8402-0a7404972c70_jpg.rf.3fb9068b4d38bccaf43b62eb13318560.jpg,640,640,Entropion,32,0,609,587
D17_0e4a8687-60a5-11ec-8402-0a7404972c70_jpg.rf.406c2b59bf38df194abcd886263a73c8.jpg,640,640,Entropion,0,0,640,640
D19_0e5a801d-60a5-11ec-8402-0a7404972c70_jpg.rf.409517b3b54da18dfdb69b8ae6bf4b46.jpg,640,640,Entropion,0,0,640,640
D19_0e55c322-60a5-11ec-8402-0a7404972c70_jpg.rf.40b1b3d4b57743aeb197ce3bb84b9de7.jpg,640,640,Entropion,0,0,640,640
D8_0c674e6b-60a5-11ec-8402-0a7404972c70_png.rf.40b8a35a8fa2f3465d390a8522a6f8c4.jpg,640,640,Entropion,46,110,568,540
D3_0e5e6a48-60a5-11ec-8402-0a7404972c70_jpg.rf.40418b2d6e33f006c4df5d27aa0023f7.jpg,640,640,Entropion,0,1,638,592
D30_2f202b12-60a5-11ec-8402-0a7404972c70_jpg.rf.40d1a805aefbab5fbbbcd40c5b8824ca.jpg,640,640,Entropion,0,0,640,640
D32_0e6165b5-60a5-11ec-8402-0a7404972c70_jpg.rf.40b7a8193e620124db2ada0e2be2fa13.jpg,640,640,Entropion,20,1,640,636
D28_0e41b0d7-60a5-11ec-8402-0a7404972c70_jpg.rf.411747aa12819cdf81cc19931172c291.jpg,640,640,Entropion,0,0,640,640
D34_0e58d96a-60a5-11ec-8402-0a7404972c70_jpg.rf.412c337484286488ea331309f31b7ddb.jpg,640,640,Entropion,0,59,636,640
D34_03686a65-60a5-11ec-8402-0a7404972c70_jpg.rf.411d8e2b1e3bde4f2e0fa1b4f6df6e82.jpg,640,640,Entropion,0,0,640,640
D10_0368d75b-60a5-11ec-8402-0a7404972c70_jpg.rf.4180de0009592559c7d5d67dca5c13b7.jpg,640,640,Entropion,15,69,618,603
D29_36a63f0b-60a5-11ec-8402-0a7404972c70_jpg.rf.41a9e275da4e675a58d893d79f2c330e.jpg,640,640,Entropion,0,0,595,591
D29_036f9bae-60a5-11ec-8402-0a7404972c70_jpg.rf.41ba607e46569d0fe0f0eec3351cb9cf.jpg,640,640,Entropion,0,0,640,640
D30_0e5f644c-60a5-11ec-8402-0a7404972c70_jpg.rf.41de68536640ba15e47733ba7ddd2765.jpg,640,640,Entropion,0,2,640,634
D8_03d2be04-60a5-11ec-8402-0a7404972c70_png.rf.41e88e3658f7dafdc25edfb2540168f1.jpg,640,640,Entropion,40,6,640,578
D27_0e44b9b1-60a5-11ec-8402-0a7404972c70_jpg.rf.421416e16a58d5e050109349bafc75f1.jpg,640,640,Entropion,35,0,640,624
D10_0e57297e-60a5-11ec-8402-0a7404972c70_jpg.rf.428e3f94a3263ccb80c809d8e4c8278e.jpg,640,640,Entropion,9,45,598,640
D28_0e801729-60a5-11ec-8402-0a7404972c70_jpg.rf.429970be7b72bff296bea36e5477ff4c.jpg,640,640,Entropion,1,0,640,640
D22_0e43745f-60a5-11ec-8402-0a7404972c70_jpg.rf.42d66f583bd326b364e8a4f839d0a85d.jpg,640,640,Entropion,0,0,640,640
D13_0e4bbaf2-60a5-11ec-8402-0a7404972c70_jpg.rf.42e330904f9654f5b984441ba5777a85.jpg,640,640,Entropion,59,26,616,640
D22_31c8feb3-60a5-11ec-8402-0a7404972c70_jpg.rf.422d7a6601f4b9479ba5156b447fdafa.jpg,640,640,Entropion,0,0,640,640
D24_0e7faf26-60a5-11ec-8402-0a7404972c70_jpg.rf.43757a953e6a7db10a0e9712117583b3.jpg,640,640,Entropion,0,0,640,640
D3_0e5ea829-60a5-11ec-8402-0a7404972c70_jpg.rf.439d79bc3f8b3cfd89aab2e32b04351a.jpg,640,640,Entropion,32,40,639,621
D34_2ed4d8fb-60a5-11ec-8402-0a7404972c70_jpg.rf.43b6ad8912844910a4e9357682426946.jpg,640,640,Entropion,0,0,640,640
D20_3341daed-60a5-11ec-8402-0a7404972c70_jpg.rf.4375d93596a856e8624e21520168f930.jpg,640,640,Entropion,21,0,640,640
D32_0369e501-60a5-11ec-8402-0a7404972c70_jpg.rf.43b7a02c6ea5258054d4204e00ab7dbf.jpg,640,640,Entropion,0,21,631,610
D26_0e59cda5-60a5-11ec-8402-0a7404972c70_jpg.rf.43b522de88e274bfcfe37838fc811f24.jpg,640,640,Entropion,0,0,640,640
D18_0e59ddd9-60a5-11ec-8402-0a7404972c70_jpg.rf.43f5028a2a3358c22df0aa20d97a22f8.jpg,640,640,Entropion,0,0,640,640
D24_0e4163eb-60a5-11ec-8402-0a7404972c70_jpg.rf.43dff5b6daf1e6bb7a4e8077906bc9e7.jpg,640,640,Entropion,0,0,640,640
D24_0e445664-60a5-11ec-8402-0a7404972c70_jpg.rf.446a3143e8a9a09d8522aa0304804809.jpg,640,640,Entropion,0,0,640,640
D31_03625303-60a5-11ec-8402-0a7404972c70_jpg.rf.448813f93b8a27ae7f04d14ba42650ab.jpg,640,640,Entropion,0,0,640,640
D1_36a5afee-60a5-11ec-8402-0a7404972c70_jpg.rf.44736fc15816c851d22f5b18bb228dde.jpg,640,640,Entropion,39,0,619,633
D21_0e5ea30e-60a5-11ec-8402-0a7404972c70_jpg.rf.44da614a1e5c97a9d6b8dc9088c3d8f6.jpg,640,640,Entropion,0,0,640,640
D31_036f7cb5-60a5-11ec-8402-0a7404972c70_jpg.rf.44cf9f2adb1d0dc940f1a5a64468a892.jpg,640,640,Entropion,0,0,640,640
D15_0e539a40-60a5-11ec-8402-0a7404972c70_jpg.rf.449afdcf1f1bcae28758f8d9b5dc102c.jpg,640,640,Entropion,48,26,640,583
D3_0e57334f-60a5-11ec-8402-0a7404972c70_jpg.rf.4519355938f55ef6051a69344b5ab421.jpg,640,640,Entropion,0,86,615,624
D1_0e45de60-60a5-11ec-8402-0a7404972c70_jpg.rf.44e83e85ce524a6500e1298124454362.jpg,640,640,Entropion,58,16,627,640
D30_0e5f644c-60a5-11ec-8402-0a7404972c70_jpg.rf.4520389cda1db1cc7e24ed7a95168e71.jpg,640,640,Entropion,0,0,640,630
D22_31c8c65f-60a5-11ec-8402-0a7404972c70_jpg.rf.4547c4c47f5199e809b5ec28fc7ac668.jpg,640,640,Entropion,4,0,640,640
D30_0e5f644c-60a5-11ec-8402-0a7404972c70_jpg.rf.4559b8b6d606c1b0e9d80b28c2d18b90.jpg,640,640,Entropion,0,43,590,591
D31_0e4113cf-60a5-11ec-8402-0a7404972c70_jpg.rf.45907e1374684a156906625c58e31d0e.jpg,640,640,Entropion,3,50,640,640
D13_36a6db30-60a5-11ec-8402-0a7404972c70_jpg.rf.4508cb31bd11720821ab8c1149c02c6c.jpg,640,640,Entropion,0,0,640,640
D15_3d93e65f-60a5-11ec-8402-0a7404972c70_jpg.rf.45b69921874dd74af2f8bd9424773b72.jpg,640,640,Entropion,37,26,599,567
D21_0e4a60ac-60a5-11ec-8402-0a7404972c70_jpg.rf.45bd12480f706a439d2241afcd546e46.jpg,640,640,Entropion,21,0,640,638
D32_036375ad-60a5-11ec-8402-0a7404972c70_jpg.rf.46bbe4d29b1c0ed4b71c63e4918220a1.jpg,640,640,Entropion,0,0,640,619
D19_36ad6fc7-60a5-11ec-8402-0a7404972c70_jpg.rf.46d5a3d9ac836975ca4f66ef95e72c1f.jpg,640,640,Entropion,40,0,615,636
D30_0e4de729-60a5-11ec-8402-0a7404972c70_jpg.rf.4719e838897ff6cc876d64e21e5593c6.jpg,640,640,Entropion,6,82,640,640
D2_2e2a98ef-60a5-11ec-8402-0a7404972c70_jpg.rf.477073765eb2430c1acb25474a5a9aa0.jpg,640,640,Entropion,12,0,640,640
D28_0e801729-60a5-11ec-8402-0a7404972c70_jpg.rf.47746960e35f5dd33ce5a2f12eba0f79.jpg,640,640,Entropion,0,25,639,640
D7_29cd9a56-60a5-11ec-8402-0a7404972c70_jpg.rf.47538d43bae3690ba1aa112e08d65ce7.jpg,640,640,Entropion,0,0,640,640
D31_2e29a27c-60a5-11ec-8402-0a7404972c70_jpg.rf.47b9b891f02060757fc4b1df8e72f808.jpg,640,640,Entropion,0,0,640,640
D24_2e2b2614-60a5-11ec-8402-0a7404972c70_jpg.rf.48152d68cfeb4bc8c471127326a0793a.jpg,640,640,Entropion,0,0,640,640
D17_0e4a8687-60a5-11ec-8402-0a7404972c70_jpg.rf.4860d3de2546092b5da9fc93848159af.jpg,640,640,Entropion,0,0,640,640
D24_0e63f239-60a5-11ec-8402-0a7404972c70_jpg.rf.48656ce76ddee87c2c968faae6d36443.jpg,640,640,Entropion,0,83,640,585
D19_03634cd0-60a5-11ec-8402-0a7404972c70_jpg.rf.470deb408fb06d3b827c43e823d28acc.jpg,640,640,Entropion,1,2,640,640
D24_0e60ccc5-60a5-11ec-8402-0a7404972c70_jpg.rf.484edce964faec957a9e08ad18d5948e.jpg,640,640,Entropion,0,0,640,640
D8_03d2be04-60a5-11ec-8402-0a7404972c70_png.rf.48bad28ba1aab9ffee917ca8919c215c.jpg,640,640,Entropion,5,31,639,588
D4_0e53a3e0-60a5-11ec-8402-0a7404972c70_jpg.rf.48bcb3006e0408ac8e6511fe7f82f6ca.jpg,640,640,Entropion,11,61,580,613
D2_0e436f8a-60a5-11ec-8402-0a7404972c70_jpg.rf.4825e240235b13a8a8acdc733e6b5c7f.jpg,640,640,Entropion,0,12,639,605
D0_0e459089-60a5-11ec-8402-0a7404972c70_jpg.rf.48c3aca2a19202c597094f6716969aa9.jpg,640,640,Entropion,58,15,584,640
D8_245a5d79-60a5-11ec-8402-0a7404972c70_jpg.rf.493c3f5aa3d5863288c0d51ec8777626.jpg,640,640,Entropion,18,17,640,567
D9_29bf3431-60a5-11ec-8402-0a7404972c70_jpg.rf.4961cbbad6ca3a014a9c2db8df0994bd.jpg,640,640,Entropion,17,0,640,636
D3_0e605504-60a5-11ec-8402-0a7404972c70_jpg.rf.494486103d9397471fa97dc994f9f14a.jpg,640,640,Entropion,30,0,636,604
D24_0e445664-60a5-11ec-8402-0a7404972c70_jpg.rf.49589ed3834ccefd38df170594ea8ae1.jpg,640,640,Entropion,0,0,640,640
D24_03621c5a-60a5-11ec-8402-0a7404972c70_jpg.rf.492381d10ece87124847a0d332c22d13.jpg,640,640,Entropion,0,0,640,640
D9_0c94a933-60a5-11ec-8402-0a7404972c70_png.rf.49776fa40e917553e1c3722cd3abee6f.jpg,640,640,Entropion,48,88,637,610
D22_335db936-60a5-11ec-8402-0a7404972c70_jpg.rf.49e77a19ec70e81b96cf516cef39df7b.jpg,640,640,Entropion,0,0,640,640
D0_36a6468b-60a5-11ec-8402-0a7404972c70_jpg.rf.49d68bff1706c7d868b14b37d5fbc2e6.jpg,640,640,Entropion,51,21,589,640
D8_29e15ee8-60a5-11ec-8402-0a7404972c70_jpg.rf.4a391e766eab3e8f911a2bc5224f0006.jpg,640,640,Entropion,74,59,640,583
D10_29f5997c-60a5-11ec-8402-0a7404972c70_jpg.rf.4aa718ad5a07243436d26ead001a7bde.jpg,640,640,Entropion,48,143,581,543
D5_29da695c-60a5-11ec-8402-0a7404972c70_jpg.rf.4aa32f9fc56813ea9c3c5e387e1c3878.jpg,640,640,Entropion,54,85,637,595
D27_0e601a35-60a5-11ec-8402-0a7404972c70_jpg.rf.4a9c86e69b6112043490c7185b1cdf60.jpg,640,640,Entropion,54,38,582,567
D3_0e61d1c3-60a5-11ec-8402-0a7404972c70_jpg.rf.4a67dca1084469359d3a8dea2d424c5e.jpg,640,640,Entropion,41,45,640,609
D7_0c57a881-60a5-11ec-8402-0a7404972c70_png.rf.4aacaf2e0d341d281ea9971b5ea72060.jpg,640,640,Entropion,53,50,586,586
D33_0e59b9d0-60a5-11ec-8402-0a7404972c70_jpg.rf.4a71bdfbd0cdada2bcc63689a5d69f56.jpg,640,640,Entropion,0,0,640,640
D16_0e412226-60a5-11ec-8402-0a7404972c70_jpg.rf.4b170cd09d02745d601d84f244156a10.jpg,640,640,Entropion,21,58,640,606
D17_0e44602c-60a5-11ec-8402-0a7404972c70_jpg.rf.4b3ab8a5f548ca161860aaf795eec9d6.jpg,640,640,Entropion,0,0,640,640
D17_0e4356b1-60a5-11ec-8402-0a7404972c70_jpg.rf.4b7640b7ed2e317e3c35b86223396854.jpg,640,640,Entropion,0,29,640,640
D22_335db936-60a5-11ec-8402-0a7404972c70_jpg.rf.4b427e1c3f426f28c381fb95da86630e.jpg,640,640,Entropion,0,0,640,640
D10_0c5f60e5-60a5-11ec-8402-0a7404972c70_png.rf.4b77321847c9f0536aa7a61fa2d2e437.jpg,640,640,Entropion,86,106,582,509
D15_0e69c756-60a5-11ec-8402-0a7404972c70_jpg.rf.4bba150b8cad4f6a208e891cdace547b.jpg,640,640,Entropion,0,0,640,640
D18_33595b8f-60a5-11ec-8402-0a7404972c70_jpg.rf.4c057748b469760a096e9c26bbd59e8b.jpg,640,640,Entropion,0,0,640,640
D33_36c70454-60a5-11ec-8402-0a7404972c70_jpg.rf.4c500a6c2c9cb71c7b1ca68ddb771a01.jpg,640,640,Entropion,0,0,640,640
D31_0e6a99c6-60a5-11ec-8402-0a7404972c70_jpg.rf.4c6c75bd19809fc338c4b0b65a484540.jpg,640,640,Entropion,0,0,640,640
D22_2e2d39b8-60a5-11ec-8402-0a7404972c70_jpg.rf.4c97eaa06d4f6a2da9a8d377fb273f7a.jpg,640,640,Entropion,0,0,640,640
D18_33595b8f-60a5-11ec-8402-0a7404972c70_jpg.rf.4c49a9c6572047093e078dd725029a83.jpg,640,640,Entropion,0,0,640,640
D9_299d6a3b-60a5-11ec-8402-0a7404972c70_jpg.rf.4d1108b72f0eac441db11c20702c2873.jpg,640,640,Entropion,42,0,564,640
D2_0e4754be-60a5-11ec-8402-0a7404972c70_jpg.rf.4d22d26087b8cfe9a9e031e11eaafca7.jpg,640,640,Entropion,11,0,640,640
D9_0c48c788-60a5-11ec-8402-0a7404972c70_png.rf.4d26503e17b0e590088acaa57c631162.jpg,640,640,Entropion,34,38,640,640
D16_0e5a8a0a-60a5-11ec-8402-0a7404972c70_jpg.rf.4d4c1b582f0f374772bc88936f89f6e2.jpg,640,640,Entropion,0,0,640,640
D31_31c8947f-60a5-11ec-8402-0a7404972c70_jpg.rf.4d8d32f0cf73897ddcc38ca6cb31d07c.jpg,640,640,Entropion,40,0,555,640
D6_03d67515-60a5-11ec-8402-0a7404972c70_png.rf.4d969019601e2f74b2ad77e5e5bfce55.jpg,640,640,Entropion,0,85,587,568
D30_0e4de729-60a5-11ec-8402-0a7404972c70_jpg.rf.4dedc577cd7cb6c938b82f35020d3ecd.jpg,640,640,Entropion,10,102,640,623
D4_0e5d9746-60a5-11ec-8402-0a7404972c70_jpg.rf.4dd2b501df9c7c6c02e267bf780655da.jpg,640,640,Entropion,1,0,640,639
D1_0e576f19-60a5-11ec-8402-0a7404972c70_jpg.rf.4e69d020d3b3b3b129895d7d9a811fef.jpg,640,640,Entropion,30,141,601,633
D26_0e807ff3-60a5-11ec-8402-0a7404972c70_jpg.rf.4e87efc785005458b9e30e2af7bd137d.jpg,640,640,Entropion,0,0,640,640
D3_0e6014f6-60a5-11ec-8402-0a7404972c70_jpg.rf.4e8a98c1f1fd8f55d9c267acaad8d88d.jpg,640,640,Entropion,1,32,597,608
D15_0e5fba1d-60a5-11ec-8402-0a7404972c70_jpg.rf.4ed8a6fd8526a2ebe9aee790722c45d7.jpg,640,640,Entropion,2,68,640,639
D14_0e449e53-60a5-11ec-8402-0a7404972c70_jpg.rf.4f47668863574d7d7fe2ea21b8889167.jpg,640,640,Entropion,37,9,605,635
D17_0e59f1b8-60a5-11ec-8402-0a7404972c70_jpg.rf.4f971ddf9bad1e3d7425ad2d38bf847e.jpg,640,640,Entropion,0,0,640,640
D31_03680b36-60a5-11ec-8402-0a7404972c70_jpg.rf.4fe166948eb874aa4b974dc7d552e1a7.jpg,640,640,Entropion,16,104,640,596
D24_0e60ccc5-60a5-11ec-8402-0a7404972c70_jpg.rf.500c45d152c778819a562a7e6dc82ca3.jpg,640,640,Entropion,0,0,640,640
D9_299d6a3b-60a5-11ec-8402-0a7404972c70_jpg.rf.501e0458e74e73d08700cdbc4f6584ab.jpg,640,640,Entropion,76,0,547,636
D13_0e79604e-60a5-11ec-8402-0a7404972c70_jpg.rf.5045a68448f8957a397b4814377d00ef.jpg,640,640,Entropion,0,0,603,640
D28_0e801729-60a5-11ec-8402-0a7404972c70_jpg.rf.50696b036e39a343d84683d03230c09d.jpg,640,640,Entropion,6,91,640,618
D3_03623e8b-60a5-11ec-8402-0a7404972c70_jpg.rf.505f34e25829ee5df747903a005d3ecb.jpg,640,640,Entropion,0,57,624,559
D29_36a59099-60a5-11ec-8402-0a7404972c70_jpg.rf.50582933d975a5d5bb76232f35284203.jpg,640,640,Entropion,1,0,628,640
D29_36a665d9-60a5-11ec-8402-0a7404972c70_jpg.rf.504c4706a14f752010a485da6273d7e7.jpg,640,640,Entropion,0,0,611,640
D5_0e53a8b0-60a5-11ec-8402-0a7404972c70_jpg.rf.50db9974bfbc41c661e4699cef2981f9.jpg,640,640,Entropion,0,15,639,640
D3_0369b5a0-60a5-11ec-8402-0a7404972c70_jpg.rf.511fe1371a596817f701f3ea1b4ed420.jpg,640,640,Entropion,32,46,640,613
D21_0e45d957-60a5-11ec-8402-0a7404972c70_jpg.rf.513bc9bc602e1673ba6826239fd807ff.jpg,640,640,Entropion,54,0,613,637
D8_0c303e80-60a5-11ec-8402-0a7404972c70_png.rf.51d15aee4c2eae7cec31255999280bc6.jpg,640,640,Entropion,2,0,623,637
D12_0e57a663-60a5-11ec-8402-0a7404972c70_jpg.rf.52410e09dd5315678989ff8cd3d8dfd8.jpg,640,640,Entropion,0,14,639,640
D10_29d68853-60a5-11ec-8402-0a7404972c70_jpg.rf.522a8bd8d9121f897e5ebd3bc53a6bdd.jpg,640,640,Entropion,58,82,519,592
D14_0e474b19-60a5-11ec-8402-0a7404972c70_jpg.rf.5263add157326aae94b03b3ec2339d57.jpg,640,640,Entropion,84,21,586,640
D0_0e734bc6-60a5-11ec-8402-0a7404972c70_jpg.rf.53118e092e018a21ed19fe8cd84af3c9.jpg,640,640,Entropion,51,110,583,584
D15_03663ca8-60a5-11ec-8402-0a7404972c70_jpg.rf.53267a83f600aaacbb5dd7d81834ca72.jpg,640,640,Entropion,0,0,640,640
D21_0e5802fe-60a5-11ec-8402-0a7404972c70_jpg.rf.531551594516646fa87588891935b058.jpg,640,640,Entropion,0,3,640,601
D12_36ae77d4-60a5-11ec-8402-0a7404972c70_jpg.rf.532a1506449399583b9325ba63f1711b.jpg,640,640,Entropion,1,0,622,640
D26_0e59cda5-60a5-11ec-8402-0a7404972c70_jpg.rf.538c735ea36bf29ac3fa70ffdca0bea1.jpg,640,640,Entropion,0,0,640,640
D6_29acfa7b-60a5-11ec-8402-0a7404972c70_jpg.rf.53ef9c3db00728dd817f395a4c61a3fc.jpg,640,640,Entropion,0,0,640,640
D17_036cd717-60a5-11ec-8402-0a7404972c70_jpg.rf.54566a056d6ec0ca75774cb36bd3dd09.jpg,640,640,Entropion,0,0,640,640
D8_0c303e80-60a5-11ec-8402-0a7404972c70_png.rf.545fb410c7f98f515773ed5e4bc4f088.jpg,640,640,Entropion,40,7,626,640
D14_0e449e53-60a5-11ec-8402-0a7404972c70_jpg.rf.5495b8cde9f4a6520543745ab54d7de1.jpg,640,640,Entropion,9,0,602,635
D34_0367e2fa-60a5-11ec-8402-0a7404972c70_jpg.rf.549ee93b082517a64e6222cffa9824e4.jpg,640,640,Entropion,0,25,632,624
D24_0e4252d8-60a5-11ec-8402-0a7404972c70_jpg.rf.5509fce673bd182b4cec6b9c7818d99f.jpg,640,640,Entropion,2,79,640,570
D27_0e7a7b4c-60a5-11ec-8402-0a7404972c70_jpg.rf.5543fa94f499770ed9ce0743060270a9.jpg,640,640,Entropion,0,0,640,640
D17_0e62d9cd-60a5-11ec-8402-0a7404972c70_jpg.rf.552df056254e3605ba7bb678f6f65921.jpg,640,640,Entropion,0,12,639,616
D24_0e4df6f6-60a5-11ec-8402-0a7404972c70_jpg.rf.55a156952545050985c55b2947f8f377.jpg,640,640,Entropion,0,0,640,640
D10_299c0465-60a5-11ec-8402-0a7404972c70_jpg.rf.55cc269686dee263b725b5ed8df39633.jpg,640,640,Entropion,102,82,563,600
D15_2ed3a067-60a5-11ec-8402-0a7404972c70_jpg.rf.564e448fe1e76215b301817728e7b841.jpg,640,640,Entropion,0,0,640,640
D3_0369b5a0-60a5-11ec-8402-0a7404972c70_jpg.rf.566aac89a0a7f48ee4d17458d6425254.jpg,640,640,Entropion,0,0,639,608
D11_36a5a84b-60a5-11ec-8402-0a7404972c70_jpg.rf.564ff87d9afc30f88183d6d1758c48c3.jpg,640,640,Entropion,41,0,626,625
D31_2e29a27c-60a5-11ec-8402-0a7404972c70_jpg.rf.56a30dac5b0130fbc3b7336935ab1f6c.jpg,640,640,Entropion,0,0,640,640
D22_3359993a-60a5-11ec-8402-0a7404972c70_jpg.rf.56a45d2b6298813393b2f20eb5364567.jpg,640,640,Entropion,0,0,640,640
D16_0e4e3534-60a5-11ec-8402-0a7404972c70_jpg.rf.56f62e8f76ba821e1819ecab0100c24d.jpg,640,640,Entropion,28,7,639,608
D10_0368d75b-60a5-11ec-8402-0a7404972c70_jpg.rf.5719f60426e1959de25b588f7e18a5ec.jpg,640,640,Entropion,0,0,639,637
D22_0e5d174f-60a5-11ec-8402-0a7404972c70_jpg.rf.5738a80c5cb2390947015a702d9d94cc.jpg,640,640,Entropion,0,0,640,640
D3_0e604b26-60a5-11ec-8402-0a7404972c70_jpg.rf.57177419ab503504a744b596b07bff2e.jpg,640,640,Entropion,22,5,640,640
D12_0363c9b7-60a5-11ec-8402-0a7404972c70_jpg.rf.5744fc3e13bd71f139f7adb1bc6938a8.jpg,640,640,Entropion,65,68,582,537
D12_0e4f9014-60a5-11ec-8402-0a7404972c70_jpg.rf.57b44f8fc2e1a59c6ed8e2fa848161b1.jpg,640,640,Entropion,27,1,617,572
D12_31c88f9f-60a5-11ec-8402-0a7404972c70_jpg.rf.57ef1d46d0a60feeff0a9da747c2990b.jpg,640,640,Entropion,29,1,622,540
D13_0e4e6df2-60a5-11ec-8402-0a7404972c70_jpg.rf.5779bb19f58408b92f0753e027cebd30.jpg,640,640,Entropion,7,3,640,621
D21_3d941693-60a5-11ec-8402-0a7404972c70_jpg.rf.57b396a050f0e6cab4e1d0b22dde56a9.jpg,640,640,Entropion,0,0,640,640
D25_0e5201b3-60a5-11ec-8402-0a7404972c70_jpg.rf.580b28a439ed691597a4082c27608c15.jpg,640,640,Entropion,0,0,640,640
